,Custid,Dayswus,Educ,Income,Freq,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,Access,ChildHome,Educx
8714,0.8715743148629727,0.2914285714285715,0.25,0.7982810452478223,0.3962264150943396,0.3821170809943865,0.29868578255675027,0.010309278350515464,0.14285714285714282,0.0196078431372549,0.5238095238095237,0.6571428571428571,0.52,0.3020833333333333,0.14285714285714285,0.0,False,Higher Education
8715,0.8716743348669733,0.10571428571428576,0.375,0.48989439605334156,0.20754716981132076,0.15477145148356053,0.16547192353643966,0.26804123711340205,0.22448979591836732,0.7450980392156863,0.31746031746031744,0.22857142857142856,0.2,0.10416666666666666,0.369047619047619,0.0,True,Higher Education
8716,0.8717743548709742,0.9771428571428572,0.5,0.60641331997225,0.18867924528301885,0.13311948676824376,0.15053763440860213,0.16494845360824742,0.26530612244897955,0.37254901960784315,0.5873015873015872,0.42857142857142855,0.02,0.15625,0.42857142857142855,0.0,True,Higher Education
8717,0.8718743748749751,0.11428571428571432,0.875,0.3540430124103908,0.018867924528301886,0.006014434643143544,0.1015531660692951,0.845360824742268,0.7959183673469387,0.11764705882352941,0.19047619047619047,0.0,0.04,0.23958333333333331,0.7142857142857142,0.0,True,Higher Education
8718,0.8719743948789758,0.6214285714285716,0.25,0.5078701919371,0.24528301886792453,0.19125902165196473,0.24611708482676223,0.1134020618556701,0.47959183673469385,0.1568627450980392,0.2857142857142857,0.42857142857142855,0.2,0.041666666666666664,0.42857142857142855,0.0,True,Higher Education
8719,0.8720744148829767,0.5628571428571428,0.5,0.8497494796885839,0.6415094339622641,0.7157177225340818,0.6188769414575865,0.010309278350515464,0.47959183673469385,0.19607843137254902,0.3333333333333333,0.3142857142857143,0.18,0.38541666666666663,0.09523809523809523,0.3333333333333333,False,Higher Education
8720,0.8721744348869773,0.08714285714285719,0.625,0.6631696600632081,0.6037735849056604,0.6663993584603047,0.44265232974910396,0.020618556701030927,0.5816326530612245,0.0,0.5714285714285714,0.05714285714285714,0.06,0.0,0.08333333333333331,0.6666666666666666,False,Higher Education
8721,0.8722744548909782,0.07000000000000006,0.5,0.1345024281199414,0.018867924528301886,0.0048115477145148355,0.1057347670250896,0.6391752577319587,0.13265306122448978,0.43137254901960786,0.5396825396825398,0.5142857142857142,0.22,0.5729166666666666,0.75,0.0,True,Higher Education
8722,0.8723744748949791,0.6557142857142858,0.75,0.29690125645571575,0.05660377358490566,0.023656776263031275,0.09796893667861409,0.8041237113402062,0.5612244897959183,0.058823529411764705,0.42857142857142855,0.2571428571428571,0.08,0.07291666666666666,0.6428571428571428,0.0,True,Higher Education
8723,0.8724744948989798,0.5371428571428573,0.625,0.3926693902721036,0.3018867924528302,0.26303127506014434,0.24253285543608122,0.20618556701030927,0.7448979591836734,0.0196078431372549,0.3492063492063492,0.0,0.02,0.03125,0.5833333333333333,0.0,True,Higher Education
8724,0.8725745149029807,0.89,0.625,0.700955831342018,0.660377358490566,0.7393744987971131,0.4330943847072879,0.030927835051546393,0.5816326530612245,0.0,0.5238095238095237,0.17142857142857143,0.04,0.020833333333333332,0.2857142857142857,0.3333333333333333,True,Higher Education
8725,0.8726745349069813,0.7971428571428573,0.625,0.45096739381792955,0.16981132075471697,0.11708099438652766,0.1009557945041816,0.5463917525773195,0.42857142857142855,0.0,0.6984126984126984,0.02857142857142857,0.22,0.08333333333333333,0.4523809523809524,0.0,True,Higher Education
8726,0.8727745549109822,0.4771428571428572,0.625,0.14556386340861788,0.0,0.0016038492381716118,0.1051373954599761,0.9278350515463918,0.5510204081632653,0.11764705882352941,0.3492063492063492,0.14285714285714285,0.22,0.14583333333333331,0.6785714285714286,0.0,True,Higher Education
8727,0.8728745749149829,0.6957142857142856,0.5,0.5091112310182686,0.2830188679245283,0.23656776263031276,0.2132616487455197,0.23711340206185566,0.7959183673469387,0.0392156862745098,0.23809523809523808,0.05714285714285714,0.02,0.28125,0.46428571428571425,0.0,True,Higher Education
8728,0.8729745949189838,0.8414285714285715,0.375,0.4722577661296539,0.24528301886792453,0.19286287089013632,0.2120669056152927,0.05154639175257732,0.32653061224489793,0.5490196078431373,0.23809523809523808,0.42857142857142855,0.16,0.14583333333333331,0.42857142857142855,0.0,False,Higher Education
8729,0.8730746149229847,0.8785714285714287,0.375,0.37768442149078857,0.09433962264150944,0.05854049719326383,0.0913978494623656,0.7422680412371134,0.5816326530612245,0.11764705882352941,0.3968253968253968,0.19999999999999998,0.04,0.5416666666666666,0.7380952380952381,0.0,True,Higher Education
8730,0.8731746349269853,0.17142857142857149,0.875,0.4895475217759963,0.33962264150943394,0.30553327987169204,0.3004778972520908,0.07216494845360824,0.48979591836734687,0.11764705882352941,0.4444444444444444,0.22857142857142856,0.14,0.1875,0.5714285714285714,0.0,True,Higher Education
8731,0.8732746549309862,0.20714285714285718,0.875,0.45424342865952366,0.22641509433962265,0.1724137931034483,0.1911589008363202,0.041237113402061855,0.42857142857142855,0.21568627450980393,0.4603174603174603,0.3142857142857143,0.1,0.010416666666666666,0.25,0.0,False,Higher Education
8732,0.8733746749349869,0.02571428571428569,0.625,0.27720650581977957,0.05660377358490566,0.01643945469125902,0.10991636798088411,0.35051546391752575,0.8673469387755102,0.0196078431372549,0.14285714285714285,0.05714285714285714,0.04,0.25,0.75,0.0,True,Higher Education
8733,0.8734746949389878,0.06428571428571428,0.25,0.336606798735836,0.0,0.004410585404971933,0.1069295101553166,0.422680412371134,0.4081632653061224,0.09803921568627451,0.5396825396825398,0.2857142857142857,0.18,0.13541666666666666,0.5952380952380951,0.0,True,Higher Education
8734,0.8735747149429887,0.17714285714285716,0.75,0.6220612040391582,0.6226415094339622,0.6880513231756216,0.5872162485065711,0.030927835051546393,0.6530612244897959,0.0196078431372549,0.5079365079365079,0.02857142857142857,0.02,0.010416666666666666,0.05952380952380952,0.3333333333333333,False,Higher Education
8735,0.8736747349469893,0.67,0.875,0.40349186772527557,0.11320754716981132,0.07257417802726544,0.07825567502986858,0.7422680412371134,0.7857142857142856,0.0196078431372549,0.2698412698412698,0.02857142857142857,0.04,0.05208333333333333,0.5357142857142856,0.0,True,Higher Education
8736,0.8737747549509902,0.64,1.0,0.22295536884298156,0.018867924528301886,0.012429831595829992,0.1051373954599761,0.5670103092783505,0.5612244897959183,0.0,0.6349206349206349,0.0,0.04,0.05208333333333333,0.5476190476190477,0.0,True,Higher Education
8737,0.8738747749549909,0.3314285714285715,0.875,0.623625992445849,0.3018867924528302,0.2590216519647153,0.17025089605734767,0.27835051546391754,0.7040816326530611,0.0392156862745098,0.31746031746031744,0.14285714285714285,0.04,0.0625,0.25,0.0,True,Higher Education
8738,0.8739747949589918,0.2899999999999999,0.25,0.6697756879673167,0.18867924528301885,0.1351242983159583,0.17622461170848266,0.061855670103092786,0.7551020408163265,0.0392156862745098,0.1746031746031746,0.2857142857142857,0.04,0.35416666666666663,0.7023809523809523,0.0,True,Higher Education
8739,0.8740748149629927,0.3342857142857144,0.875,0.27201109997687506,0.05660377358490566,0.019647153167602245,0.1033452807646356,0.7216494845360825,0.2959183673469387,0.19607843137254902,0.7936507936507937,0.22857142857142856,0.02,0.22916666666666666,0.8333333333333333,0.0,True,Higher Education
8740,0.8741748349669933,0.15857142857142859,0.5,0.835473676096508,0.5471698113207547,0.5866078588612671,0.3709677419354839,0.13402061855670103,0.48979591836734687,0.058823529411764705,0.4603174603174603,0.45714285714285713,0.02,0.041666666666666664,0.5119047619047619,0.3333333333333333,True,Higher Education
8741,0.8742748549709942,0.1657142857142857,0.875,0.442519078085254,0.16981132075471697,0.11627906976744186,0.13261648745519714,0.26804123711340205,0.8775510204081631,0.0,0.1746031746031746,0.0,0.0,0.010416666666666666,0.6904761904761905,0.0,True,Higher Education
8742,0.8743748749749949,0.3314285714285715,0.375,0.5178216295382717,0.4150943396226415,0.40216519647153165,0.3387096774193548,0.020618556701030927,0.13265306122448978,0.37254901960784315,0.7142857142857142,0.3142857142857143,0.18,0.09375,0.047619047619047616,0.0,False,Higher Education
8743,0.8744748949789958,0.7557142857142857,0.625,0.3940491790642103,0.05660377358490566,0.026463512429831595,0.1045400238948626,0.5567010309278351,0.520408163265306,0.0196078431372549,0.6190476190476191,0.05714285714285714,0.1,0.8020833333333333,0.4047619047619047,0.3333333333333333,True,Higher Education
8744,0.8745749149829967,0.8914285714285713,0.75,0.19631542434286597,0.03773584905660378,0.023656776263031275,0.1045400238948626,0.6185567010309279,0.6224489795918366,0.0784313725490196,0.4603174603174603,0.0,0.08,0.041666666666666664,0.7619047619047619,0.0,True,Higher Education
8745,0.8746749349869973,0.9014285714285714,0.375,0.7837662838202419,0.6981132075471698,0.7927024859663192,0.6033452807646356,0.010309278350515464,0.26530612244897955,0.3529411764705882,0.5873015873015872,0.19999999999999998,0.22,0.020833333333333332,0.03571428571428571,0.3333333333333333,False,Higher Education
8746,0.8747749549909982,0.39142857142857135,0.875,0.6471980266707777,0.2641509433962264,0.21331194867682435,0.22640382317801672,0.09278350515463918,0.7448979591836734,0.058823529411764705,0.23809523809523808,0.19999999999999998,0.0,0.0625,0.5476190476190477,0.3333333333333333,True,Higher Education
8747,0.8748749749949989,0.7885714285714286,0.375,0.4960610498728128,0.5471698113207547,0.5898155573376103,0.2568697729988052,0.32989690721649484,0.6632653061224489,0.0,0.4603174603174603,0.08571428571428572,0.02,0.1875,0.5119047619047619,0.3333333333333333,True,Higher Education
8748,0.8749749949989998,0.3571428571428571,0.875,0.2192091266476528,0.05660377358490566,0.023255813953488372,0.1009557945041816,0.7010309278350515,0.7244897959183673,0.0196078431372549,0.36507936507936506,0.02857142857142857,0.04,0.25,0.726190476190476,0.0,True,Higher Education
8749,0.8750750150030007,0.5971428571428571,0.5,0.8828952439682417,0.5849056603773585,0.6387329591018445,0.3482676224611708,0.08247422680412371,0.8061224489795917,0.0196078431372549,0.2698412698412698,0.02857142857142857,0.0,0.010416666666666666,0.44047619047619047,0.6666666666666666,True,Higher Education
8750,0.8751750350070013,0.11285714285714288,0.375,0.26296153549680107,0.03773584905660378,0.014033680834001604,0.1063321385902031,0.4948453608247423,0.3061224489795918,0.3333333333333333,0.49206349206349204,0.14285714285714285,0.3,0.10416666666666666,0.6428571428571428,0.0,True,Higher Education
8751,0.8752750550110022,0.24857142857142855,1.0,0.6722577661296538,0.3962264150943396,0.3793103448275862,0.3739545997610514,0.020618556701030927,0.5816326530612245,0.0196078431372549,0.47619047619047616,0.05714285714285714,0.16,0.0,0.15476190476190477,0.3333333333333333,False,Higher Education
8752,0.8753750750150029,0.7071428571428572,0.5,0.635905341863871,0.5094339622641509,0.5380914194065758,0.5364396654719235,0.010309278350515464,0.7448979591836734,0.0392156862745098,0.30158730158730157,0.05714285714285714,0.02,0.32291666666666663,0.38095238095238093,0.6666666666666666,False,Higher Education
8753,0.8754750950190038,0.47857142857142854,0.625,0.7165574655052801,0.5283018867924528,0.5625501202886929,0.4115890083632019,0.030927835051546393,0.173469387755102,0.37254901960784315,0.6825396825396826,0.34285714285714286,0.12,0.041666666666666664,0.20238095238095238,0.0,False,Higher Education
8754,0.8755751150230047,0.6014285714285715,0.875,0.5101133122639327,0.3773584905660377,0.3524458700882117,0.13978494623655913,0.44329896907216493,0.42857142857142855,0.0784313725490196,0.6984126984126984,0.14285714285714285,0.06,0.05208333333333333,0.4523809523809524,0.0,True,Higher Education
8755,0.8756751350270053,0.07000000000000006,0.75,0.39677792337932627,0.018867924528301886,0.014033680834001604,0.10274790919952209,0.7422680412371134,0.7551020408163265,0.0392156862745098,0.30158730158730157,0.08571428571428572,0.0,0.3645833333333333,0.6904761904761905,0.0,True,Higher Education
8756,0.8757751550310062,0.7699999999999999,0.75,0.39197564171741306,0.018867924528301886,0.010425020048115477,0.1033452807646356,0.7628865979381443,0.6836734693877551,0.0196078431372549,0.42857142857142855,0.02857142857142857,0.04,0.010416666666666666,0.6190476190476191,0.0,True,Higher Education
8757,0.8758751750350069,0.9385714285714285,0.5,0.5857935712633932,0.5849056603773585,0.640336808340016,0.3745519713261648,0.15463917525773196,0.7346938775510203,0.058823529411764705,0.30158730158730157,0.05714285714285714,0.04,0.125,0.35714285714285715,0.3333333333333333,True,Higher Education
8758,0.8759751950390078,0.8357142857142857,0.5,0.7049487396901256,0.5471698113207547,0.5882117080994387,0.508363201911589,0.020618556701030927,0.38775510204081626,0.23529411764705882,0.6984126984126984,0.02857142857142857,0.06,0.17708333333333331,0.05952380952380952,0.0,False,Higher Education
8759,0.8760752150430087,0.3628571428571429,0.25,0.2251368226316195,0.0,0.0008019246190858059,0.1063321385902031,0.5773195876288659,0.16326530612244897,0.0784313725490196,0.42857142857142855,0.9142857142857143,0.38,0.6354166666666666,0.7142857142857142,0.0,True,Higher Education
8760,0.8761752350470093,0.27428571428571435,0.5,0.6464811531642641,0.3773584905660377,0.3544506816359262,0.3930704898446834,0.020618556701030927,0.37755102040816324,0.1568627450980392,0.5396825396825398,0.2571428571428571,0.2,0.020833333333333332,0.08333333333333331,0.0,False,Higher Education
8761,0.8762752550510102,0.15428571428571425,0.375,0.7460880289832729,0.3773584905660377,0.3564554931836407,0.3237753882915173,0.010309278350515464,0.42857142857142855,0.09803921568627451,0.6825396825396826,0.22857142857142856,0.0,0.010416666666666666,0.09523809523809523,0.6666666666666666,False,Higher Education
8762,0.8763752750550109,0.6057142857142858,0.375,0.609458105295614,0.5094339622641509,0.5320769847634322,0.569295101553166,0.030927835051546393,0.31632653061224486,0.0196078431372549,0.8412698412698412,0.11428571428571428,0.18,0.32291666666666663,0.10714285714285715,0.3333333333333333,False,Higher Education
8763,0.8764752950590118,0.3185714285714286,0.375,0.5514684344407615,0.3018867924528302,0.26303127506014434,0.2025089605734767,0.14432989690721648,0.346938775510204,0.5490196078431373,0.19047619047619047,0.3142857142857143,0.26,0.22916666666666666,0.44047619047619047,0.0,True,Higher Education
8764,0.8765753150630127,0.86,0.25,0.4294072304016033,0.20754716981132076,0.1519647153167602,0.1266427718040621,0.3711340206185567,0.21428571428571425,0.23529411764705882,0.746031746031746,0.3142857142857143,0.16,0.10416666666666666,0.7142857142857142,0.0,True,Higher Education
8765,0.8766753350670133,0.8571428571428571,0.25,0.7955523009327063,0.7169811320754716,0.8179631114675221,0.5525686977299881,0.010309278350515464,0.36734693877551017,0.19607843137254902,0.5714285714285714,0.19999999999999998,0.2,0.11458333333333333,0.17857142857142855,0.3333333333333333,False,Higher Education
8766,0.8767753550710142,0.5871428571428571,1.0,0.33313034764510907,0.24528301886792453,0.19687249398556533,0.08124253285543608,0.6494845360824743,0.8061224489795917,0.0196078431372549,0.25396825396825395,0.02857142857142857,0.02,0.0625,0.726190476190476,0.0,True,Higher Education
8767,0.8768753750750149,0.3042857142857144,0.625,0.2371232559932167,0.05660377358490566,0.03408179631114675,0.1164874551971326,0.32989690721649484,0.336734693877551,0.45098039215686275,0.5714285714285714,0.02857142857142857,0.08,0.05208333333333333,0.5238095238095237,0.0,False,Higher Education
8768,0.8769753950790158,0.5757142857142857,0.875,0.6170276728590148,0.6415094339622641,0.7157177225340818,0.3817204301075269,0.09278350515463918,0.7040816326530611,0.0,0.38095238095238093,0.02857142857142857,0.08,0.020833333333333332,0.3333333333333333,0.0,True,Higher Education
8769,0.8770754150830167,0.4642857142857143,0.5,0.17616588298774377,0.0,0.0008019246190858059,0.1057347670250896,0.7731958762886598,0.21428571428571425,0.49019607843137253,0.3492063492063492,0.45714285714285713,0.28,0.5625,0.7023809523809523,0.0,True,Higher Education
8770,0.8771754350870173,0.6,0.75,0.6336159716333923,0.5471698113207547,0.5854049719326384,0.5866188769414575,0.010309278350515464,0.673469387755102,0.0392156862745098,0.3968253968253968,0.11428571428571428,0.02,0.03125,0.13095238095238093,0.3333333333333333,False,Higher Education
8771,0.8772754550910182,0.20999999999999996,0.875,0.6032837431588683,0.32075471698113206,0.2818765036086608,0.2777777777777778,0.020618556701030927,0.42857142857142855,0.2549019607843137,0.38095238095238093,0.34285714285714286,0.14,0.07291666666666666,0.11904761904761904,0.0,False,Higher Education
8772,0.8773754750950189,0.6471428571428571,0.875,0.5336930548061357,0.22641509433962265,0.17121090617481954,0.14157706093189965,0.29896907216494845,0.5612244897959183,0.0196078431372549,0.5396825396825398,0.11428571428571428,0.08,0.03125,0.3095238095238095,0.0,True,Higher Education
8773,0.8774754950990198,0.4514285714285714,0.875,0.2663840283666076,0.05660377358490566,0.026463512429831595,0.1093189964157706,0.4329896907216495,0.7959183673469387,0.0196078431372549,0.2698412698412698,0.02857142857142857,0.02,0.26041666666666663,0.6071428571428572,0.0,True,Higher Education
8774,0.8775755151030207,0.6871428571428572,1.0,0.6779773375472133,0.4528301886792453,0.4546912590216519,0.2861409796893668,0.12371134020618557,0.7448979591836734,0.0392156862745098,0.3492063492063492,0.0,0.02,0.010416666666666666,0.35714285714285715,0.0,True,Higher Education
8775,0.8776755351070213,0.6471428571428571,0.875,0.6409928312649348,0.4339622641509434,0.4346431435445068,0.3225806451612903,0.010309278350515464,0.173469387755102,0.0,0.7301587301587302,0.6571428571428571,0.24,0.05208333333333333,0.11904761904761904,0.0,False,Higher Education
8776,0.8777755551110222,0.2914285714285715,0.375,0.43461805287905647,0.09433962264150944,0.058941459502806735,0.11768219832735961,0.35051546391752575,0.693877551020408,0.0,0.2698412698412698,0.14285714285714285,0.16,0.041666666666666664,0.4523809523809524,0.0,True,Higher Education
8777,0.8778755751150229,0.9414285714285714,0.5,0.1854544053033223,0.07547169811320754,0.046511627906976744,0.1015531660692951,0.6185567010309279,0.26530612244897955,0.0196078431372549,0.8253968253968254,0.2857142857142857,0.2,0.7291666666666666,0.4523809523809524,0.0,True,Higher Education
8778,0.8779755951190238,0.8857142857142858,1.0,0.2982964618823711,0.05660377358490566,0.03408179631114675,0.1051373954599761,0.5670103092783505,0.6836734693877551,0.09803921568627451,0.36507936507936506,0.08571428571428572,0.0,0.14583333333333331,0.6785714285714286,0.0,True,Higher Education
8779,0.8780756151230247,0.3114285714285715,0.875,0.5580590457103214,0.22641509433962265,0.1760224538893344,0.18637992831541217,0.10309278350515463,0.7653061224489796,0.0196078431372549,0.30158730158730157,0.05714285714285714,0.04,0.03125,0.3214285714285714,0.0,False,Higher Education
8780,0.8781756351270253,0.2914285714285715,0.625,0.13128805981654207,0.018867924528301886,0.009222133119486768,0.10752688172043011,0.35051546391752575,0.16326530612244897,0.11764705882352941,0.6825396825396826,0.4857142857142857,0.32,0.2708333333333333,0.6785714285714286,0.0,False,Higher Education
8781,0.8782756551310262,0.44285714285714295,0.0,0.01919371001310413,0.05660377358490566,0.012830793905372895,0.1033452807646356,0.8556701030927835,0.061224489795918366,0.9215686274509803,0.1746031746031746,0.05714285714285714,0.62,0.9375,0.6428571428571428,0.3333333333333333,True,High School
8782,0.8783756751350269,0.7385714285714285,0.75,0.40459415709550606,0.018867924528301886,0.014434643143544507,0.1069295101553166,0.4742268041237113,0.6020408163265305,0.0392156862745098,0.3968253968253968,0.14285714285714285,0.12,0.3645833333333333,0.7619047619047619,0.0,True,Higher Education
8783,0.8784756951390278,0.9371428571428572,0.75,0.28688044399907503,0.0,0.0052125100240577385,0.1063321385902031,0.4742268041237113,0.336734693877551,0.5490196078431373,0.5396825396825398,0.0,0.06,0.75,0.6785714285714286,0.0,True,Higher Education
8784,0.8785757151430287,0.008571428571428563,0.25,0.6920373082556077,0.4150943396226415,0.4069767441860465,0.40262843488649935,0.020618556701030927,0.18367346938775508,0.11764705882352941,0.6190476190476191,0.6571428571428571,0.24,0.17708333333333331,0.17857142857142855,0.0,False,Higher Education
8785,0.8786757351470293,0.9214285714285714,0.25,0.016750173437138666,0.05660377358490566,0.011226944667201283,0.1021505376344086,0.9175257731958762,0.05102040816326531,0.6666666666666666,0.42857142857142855,0.7999999999999999,0.06,0.20833333333333331,0.6666666666666665,0.0,True,Higher Education
8786,0.8787757551510302,0.8771428571428571,0.625,0.2641409080397749,0.07547169811320754,0.04570970328789094,0.09796893667861409,0.6185567010309279,0.7551020408163265,0.0196078431372549,0.30158730158730157,0.08571428571428572,0.02,0.40625,0.6309523809523809,0.0,True,Higher Education
8787,0.8788757751550309,0.4871428571428572,0.5,0.5631465351113851,0.3018867924528302,0.2578187650360866,0.1977299880525687,0.21649484536082475,0.4081632653061224,0.0784313725490196,0.4126984126984127,0.7428571428571429,0.02,0.16666666666666666,0.2976190476190476,0.0,True,Higher Education
8788,0.8789757951590318,0.5814285714285715,0.875,0.43905033531180143,0.16981132075471697,0.11908580593424219,0.13201911589008364,0.28865979381443296,0.8775510204081631,0.0196078431372549,0.1746031746031746,0.0,0.0,0.11458333333333333,0.6785714285714286,0.0,True,Higher Education
8789,0.8790758151630327,0.4542857142857143,0.25,0.18538503044785326,0.07547169811320754,0.03287890938251804,0.1087216248506571,0.422680412371134,0.07142857142857142,0.5098039215686274,0.2698412698412698,0.7142857142857143,0.48,0.16666666666666666,0.9047619047619047,0.0,True,Higher Education
8790,0.8791758351670333,0.6542857142857142,0.75,0.5218222462036537,0.3018867924528302,0.2574178027265437,0.2299880525686977,0.15463917525773196,0.9285714285714285,0.0,0.09523809523809523,0.0,0.0,0.08333333333333333,0.6785714285714286,0.0,True,Higher Education
8791,0.8792758551710342,0.8157142857142857,0.75,0.24960302166037152,0.03773584905660378,0.023255813953488372,0.10752688172043011,0.4742268041237113,0.673469387755102,0.0196078431372549,0.4444444444444444,0.02857142857142857,0.04,0.07291666666666666,0.6547619047619047,0.0,True,Higher Education
8792,0.8793758751750349,0.2728571428571428,0.375,0.48464503198951664,0.20754716981132076,0.1523656776263031,0.18936678614097968,0.12371134020618557,0.6122448979591836,0.13725490196078433,0.38095238095238093,0.19999999999999998,0.0,0.09375,0.13095238095238093,0.0,True,Higher Education
8793,0.8794758951790358,0.08714285714285719,0.75,0.7402374161720495,0.33962264150943394,0.3027265437048917,0.22819593787335724,0.061855670103092786,0.38775510204081626,0.29411764705882354,0.5873015873015872,0.0,0.16,0.010416666666666666,0.07142857142857142,0.0,False,Higher Education
8794,0.8795759151830367,0.57,0.625,0.7243814075387343,0.2830188679245283,0.23857257417802724,0.1977299880525687,0.18556701030927836,0.22448979591836732,0.39215686274509803,0.5238095238095237,0.05714285714285714,0.42,0.10416666666666666,0.49999999999999994,0.0,True,Higher Education
8795,0.8796759351870374,0.5057142857142857,0.5,0.5587296693131889,0.32075471698113206,0.2818765036086608,0.14396654719235363,0.4020618556701031,0.8877551020408162,0.0196078431372549,0.15873015873015872,0.0,0.0,0.020833333333333332,0.6547619047619047,0.3333333333333333,True,Higher Education
8796,0.8797759551910382,0.41000000000000003,0.375,0.4341632621598705,0.0,0.002004811547714515,0.1051373954599761,0.6701030927835051,0.693877551020408,0.0,0.23809523809523808,0.08571428571428572,0.24,0.13541666666666666,0.6666666666666665,0.0,True,Higher Education
8797,0.8798759751950389,0.4485714285714285,0.375,0.4648963231326601,0.1509433962264151,0.10144346431435446,0.09498207885304659,0.6185567010309279,0.7755102040816326,0.13725490196078433,0.2222222222222222,0.02857142857142857,0.0,0.0625,0.6904761904761905,0.0,True,Higher Education
8798,0.8799759951990398,0.4700000000000001,0.375,0.44555615509134355,0.11320754716981132,0.07016840417000801,0.12365591397849462,0.32989690721649484,0.5918367346938775,0.0,0.38095238095238093,0.2571428571428571,0.14,0.20833333333333331,0.5952380952380951,0.0,True,Higher Education
8799,0.8800760152030407,0.24714285714285722,0.625,0.30453249055731135,0.05660377358490566,0.01483560545308741,0.1033452807646356,0.7010309278350515,0.5612244897959183,0.0784313725490196,0.5396825396825398,0.08571428571428572,0.04,0.13541666666666666,0.5357142857142856,0.0,True,Higher Education
8800,0.8801760352070414,0.06571428571428573,0.375,0.4371463809450397,0.03773584905660378,0.024057738572574178,0.1135005973715651,0.20618556701030927,0.7653061224489796,0.0784313725490196,0.25396825396825395,0.05714285714285714,0.04,0.38541666666666663,0.5595238095238095,0.0,True,Higher Education
8801,0.8802760552110422,0.8271428571428571,0.375,0.28187003777075464,0.03773584905660378,0.018444266238973536,0.1051373954599761,0.5773195876288659,0.6326530612244897,0.0784313725490196,0.2698412698412698,0.19999999999999998,0.16,0.32291666666666663,0.5714285714285714,0.0,True,Higher Education
8802,0.8803760752150429,0.9785714285714285,0.375,0.378740460957373,0.20754716981132076,0.1519647153167602,0.17801672640382316,0.23711340206185566,0.6632653061224489,0.0784313725490196,0.3968253968253968,0.0,0.08,0.16666666666666666,0.4880952380952381,0.0,True,Higher Education
8803,0.8804760952190438,0.4457142857142856,0.875,0.5945810529561396,0.20754716981132076,0.1515637530072173,0.15531660692951016,0.15463917525773196,0.7448979591836734,0.0196078431372549,0.3333333333333333,0.02857142857142857,0.04,0.0625,0.369047619047619,0.0,True,Higher Education
8804,0.8805761152230447,0.6957142857142856,0.5,0.17543359284668159,0.09433962264150944,0.05693664795509222,0.1081242532855436,0.4742268041237113,0.18367346938775508,0.45098039215686275,0.6507936507936507,0.17142857142857143,0.2,0.3125,0.7023809523809523,0.0,True,Higher Education
8805,0.8806761352270454,0.8514285714285715,0.875,0.6230941185539196,0.6226415094339622,0.6912590216519647,0.42174432497013137,0.020618556701030927,0.7755102040816326,0.0196078431372549,0.2698412698412698,0.02857142857142857,0.06,0.05208333333333333,0.5476190476190477,0.3333333333333333,False,Higher Education
8806,0.8807761552310462,0.20714285714285718,0.5,0.5137593463346951,0.2830188679245283,0.23616680032076987,0.2945041816009558,0.05154639175257732,0.336734693877551,0.19607843137254902,0.6507936507936507,0.22857142857142856,0.12,0.22916666666666666,0.23809523809523808,0.0,False,Higher Education
8807,0.8808761752350469,0.18285714285714283,0.5,0.2894087720650582,0.0,0.0052125100240577385,0.10274790919952209,0.8247422680412371,0.673469387755102,0.058823529411764705,0.31746031746031744,0.05714285714285714,0.14,0.29166666666666663,0.5357142857142856,0.3333333333333333,True,Higher Education
8808,0.8809761952390478,0.19857142857142862,0.375,0.556640715331843,0.18867924528301885,0.13712910986367283,0.16547192353643966,0.09278350515463918,0.4183673469387755,0.29411764705882354,0.3492063492063492,0.45714285714285713,0.08,0.38541666666666663,0.3095238095238095,0.0,True,Higher Education
8809,0.8810762152430487,0.22571428571428565,0.375,0.762167578817544,0.4150943396226415,0.40336808340016034,0.3195937873357228,0.030927835051546393,0.3571428571428571,0.0784313725490196,0.6507936507936507,0.34285714285714286,0.12,0.05208333333333333,0.08333333333333331,0.0,False,Higher Education
8810,0.8811762352470494,0.08714285714285719,0.75,0.21214059970708393,0.0,0.0052125100240577385,0.1057347670250896,0.6082474226804123,0.6122448979591836,0.09803921568627451,0.38095238095238093,0.11428571428571428,0.12,0.0625,0.6547619047619047,0.0,True,Higher Education
8811,0.8812762552510502,0.9042857142857142,0.875,0.8936252216141216,0.9245283018867925,1.0,0.8363201911589008,0.0,0.520408163265306,0.0392156862745098,0.5079365079365079,0.2857142857142857,0.08,0.020833333333333332,0.17857142857142855,0.6666666666666666,False,Higher Education
8812,0.8813762752550509,0.64,0.5,0.34218762044245743,0.20754716981132076,0.1519647153167602,0.16905615292712067,0.16494845360824742,0.6836734693877551,0.11764705882352941,0.2857142857142857,0.02857142857142857,0.12,0.13541666666666666,0.5119047619047619,0.0,True,Higher Education
8813,0.8814762952590518,0.6742857142857143,0.75,0.2868033608263316,0.22641509433962265,0.17121090617481954,0.17622461170848266,0.16494845360824742,0.38775510204081626,0.27450980392156865,0.5714285714285714,0.2571428571428571,0.02,0.03125,0.46428571428571425,0.0,False,Higher Education
8814,0.8815763152630527,0.61,0.375,0.19111231018268715,0.0,0.00400962309542903,0.1051373954599761,0.8144329896907216,0.24489795918367346,0.37254901960784315,0.3968253968253968,0.39999999999999997,0.34,0.03125,0.7023809523809523,0.0,True,Higher Education
